,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_hr,Dep_min,Arrival_hr,Arrival_min,duration_hr,duration_min
9144,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5195,12,4,14,15,16,45,2,30
9145,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,18,5,20,20,22,55,2,35
9146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7648,3,3,13,0,15,50,2,50
9147,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3850,3,5,7,55,10,15,2,20
9148,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6121,15,4,10,0,12,45,2,45
9149,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,3540,18,6,5,15,7,40,2,25
9150,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,9134,15,3,5,45,11,25,5,40
9151,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10844,6,6,18,55,22,35,27,40
9152,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,5277,3,6,22,5,0,25,2,20
9153,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5073,6,4,16,0,21,0,5,00
9154,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,3841,24,6,6,55,9,30,2,35
9155,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10877,3,6,7,30,19,0,11,30
9156,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,5406,27,3,17,30,19,45,26,15
9157,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,14151,9,6,17,0,9,45,16,45
9158,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,14237,3,6,18,25,12,35,18,10
9159,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2754,24,6,1,40,3,10,1,30
9160,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,11306,18,5,7,0,20,25,13,25
9161,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,5192,1,5,22,40,10,40,12,00
9162,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,3687,12,6,7,5,9,20,2,15
9163,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12192,3,6,3,50,19,0,15,10
9164,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12898,27,5,13,0,19,0,6,00
9165,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14924,9,6,19,45,19,0,23,15
9166,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,8479,24,5,11,35,18,50,7,15
9167,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,6943,27,5,14,0,1,30,11,30
9168,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7354,27,6,6,40,19,15,12,35
9169,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12192,6,6,9,0,19,0,10,00
9170,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3943,3,5,21,15,0,15,3,00
9171,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,15129,6,5,19,10,19,0,23,50
9172,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5403,9,4,7,0,9,40,2,40
9173,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13882,27,6,9,25,4,25,19,00
9174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,5678,21,3,19,35,21,5,1,30
9175,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5403,27,4,11,30,14,20,2,50
9176,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4878,27,6,21,0,23,50,2,50
9177,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,6494,27,3,6,40,21,20,14,40
9178,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4777,24,3,1,30,4,15,2,45
9179,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,3625,6,6,13,55,15,25,1,30
9180,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,9258,1,4,12,0,18,30,30,30
9181,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,6,6,13,0,19,0,6,00
9182,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,17686,1,3,5,50,11,20,29,30
9183,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4174,3,4,15,15,17,45,2,30
9184,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7485,21,5,10,20,1,30,15,10
9185,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,11222,18,5,8,20,11,10,26,50
9186,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12121,1,5,17,0,21,5,28,5
9187,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,10697,21,5,8,20,18,30,10,10
9188,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,12373,9,5,11,30,19,0,7,30
9189,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,6381,21,5,8,35,17,15,8,40
9190,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,17072,6,3,17,55,4,25,34,30
9191,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,10368,9,6,9,40,12,35,26,55
9192,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4823,24,5,18,25,21,20,2,55
9193,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,27282,3,3,9,45,23,0,13,15
9194,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,2227,12,6,20,5,21,40,1,35
9195,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4545,9,3,0,40,3,25,2,45
9196,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4148,21,3,17,15,19,55,2,40
9197,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4148,12,3,15,10,17,45,2,35
9198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,7642,21,3,8,15,11,20,27,5
9199,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,3,6,16,0,12,35,20,35
9200,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4030,24,5,8,20,11,20,3,00
9201,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,5000,27,6,14,25,17,40,3,15
9202,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,5264,9,6,8,45,13,15,4,30
9203,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7229,1,6,18,55,22,0,3,5
9204,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10577,3,6,8,0,19,0,11,00
9205,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,12723,24,5,5,50,8,55,27,5
9206,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,14714,1,6,21,50,4,25,6,35
9207,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,7438,21,3,2,15,4,25,26,10
9208,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,10203,15,5,20,30,20,25,23,55
9209,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,3782,27,3,22,50,1,20,2,30
9210,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13014,12,6,5,30,19,0,13,30
9211,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,8073,15,5,19,0,1,30,6,30
9212,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4804,9,5,15,30,18,5,2,35
9213,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,4864,9,5,7,10,12,40,5,30
9214,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15135,6,3,6,40,18,50,12,10
9215,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,8366,6,6,16,50,11,10,18,20
9216,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,13292,9,6,5,30,4,25,22,55
9217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7171,15,6,17,0,19,45,2,45
9218,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,12121,6,5,9,35,21,5,11,30
9219,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,11753,12,6,10,55,19,15,8,20
9220,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,8064,1,3,5,15,10,0,4,45
9221,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,10262,6,6,15,0,19,0,28,00
9222,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,5277,3,5,22,5,0,25,2,20
9223,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,9,6,17,45,20,45,3,00
9224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,11342,12,3,5,30,14,50,9,20
9225,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,7594,12,6,6,30,4,40,22,10
9226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4483,3,6,11,10,13,55,2,45
9227,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,16263,18,5,20,0,4,25,8,25
9228,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,13243,12,5,10,0,1,20,15,20
9229,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,6478,12,6,6,0,8,45,2,45
9230,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,15764,6,3,23,5,4,25,5,20
9231,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,4647,3,4,9,10,4,40,19,30
9232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,8016,3,6,19,50,22,50,3,00
9233,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,4145,12,6,20,45,23,20,2,35
